product_name,product_price,product_price_new,product_size,product_color,pid,url,currency,new,active,date_scrapped
Roadlite:ON AL 8.0,2799.0,3299.0,XS,Stealth,50014818_0001060274,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-al-8.0/50014818.html,€,False,True,2022-01-02 01:40:25.044773
Commuter:ON 7,3199.0,3299.0,M,Champagne,50023606_0001060816,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50023606.html,€,False,True,2022-01-02 01:40:25.044773
Commuter:ON 7 WMN,3249.0,3299.0,M,Cherry,50024662_0001061091,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50024662.html,€,False,True,2022-01-02 01:40:25.044773
Roadlite:ON 7,3249.0,3399.0,L,Light Grey,50023804_0001060387,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023804.html,€,False,True,2022-01-02 01:40:25.044773
Roadlite:ON 7,3299.0,3399.0,S,Light Grey,50023763_0001059954,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023763.html,€,False,True,2022-01-02 01:40:25.044773
Pathlite:ON 7,3349.0,3399.0,M,Stealth,50019482_0001061062,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-7/50019482.html,€,False,True,2022-01-02 01:40:25.044773
Roadlite CF 9 LTD,3399.0,3499.0,M,Shadow Grey,50019383_0001060887,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-cf-9-ltd/50019383.html,€,False,True,2022-01-02 01:40:25.044773
Precede:ON CF 8 ST,3899.0,4299.0,L,Anchor Grey,50024607_0001058501,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50024607.html,€,False,True,2022-01-02 01:40:25.044773
Commuter 5.0,999.0,1399.0,XS,Stealth,50000429,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-5.0/1955.html?dwvar_1955_pv_rahmenfarbe=BK,€,False,True,2022-01-04 05:00:11.842565
Pathlite 6 WMN,1119.0,1199.0,XS,Light Grey,50019007_0001060672,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-6-wmn/50019007.html,€,False,True,2022-01-04 05:00:11.842565
Commuter 6.0,1199.0,1699.0,XS,grey,50000444,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-6.0/1956.html?dwvar_1956_pv_rahmenfarbe=GY,€,False,True,2022-01-04 05:00:11.842565
Commuter 6 WMN,1319.0,1399.0,M,Anchor Grey,50022061_0001060775,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-6-wmn/50022061.html,€,False,True,2022-01-04 05:00:11.842565
Grand Canyon 8 WMN,1349.0,1399.0,2XS,Unicorn White,50019784_0001060874,https://www.canyon.com/fr-be/promo-velos/vtt/grand-canyon-8-wmn/50019784.html,€,False,True,2022-01-04 05:00:11.842565
Roadlite 7,1419.0,1499.0,S,Shadow Grey,50019761_0001061105,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-7/50019761.html,€,False,True,2022-01-04 05:00:11.842565
Pathlite 7,1549.0,1599.0,2XL,Shadow Grey,50024554_0001060133,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-7/50024554.html,€,False,True,2022-01-04 05:00:11.842565
Commuter 7 WMN,1599.0,1699.0,S,Champagne,50023049_0001060885,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-7-wmn/50023049.html,€,False,True,2022-01-04 05:00:11.842565
Exceed CF 5,1749.0,1799.0,L,Quick Silver,50009840,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-5/2636.html?dwvar_2636_pv_rahmenfarbe=SR%2FBK,€,False,True,2022-01-04 05:00:11.842565
Grand Canyon:ON 7,2849.0,2899.0,L,Flash Black,50026578_0001061152,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-7/50026578.html,€,False,True,2022-01-04 05:00:11.842565
Grand Canyon:ON 7,2849.0,2899.0,M,Positive Red,50024653_0001061059,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-7/50024653.html,€,False,True,2022-01-04 05:00:11.842565
Commuter:ON 7,3149.0,3299.0,L,Champagne,50024790_0001061178,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50024790.html,€,False,True,2022-01-04 05:00:11.842565
Roadlite:ON 7,3149.0,3399.0,M,Light Grey,50023722_0001060111,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023722.html,€,False,True,2022-01-04 05:00:11.842565
Commuter:ON 7,3149.0,3299.0,XL,Dark Navy,50022081_0001061184,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50022081.html,€,False,True,2022-01-04 05:00:11.842565
Commuter:ON 7 WMN,3149.0,3299.0,S,Champagne,50023141_0001060635,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50023141.html,€,False,True,2022-01-04 05:00:11.842565
Commuter:ON 7,3149.0,3299.0,L,Dark Navy,50022901_0001061174,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50022901.html,€,False,True,2022-01-04 05:00:11.842565
Commuter:ON 7 WMN,3149.0,3299.0,M,Champagne,50023475_0001060773,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50023475.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 8 ST,3749.0,4299.0,S,Champagne,50023052_0001060632,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50023052.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 8,3749.0,4299.0,L,Anchor Grey,50019446_0001060958,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8/50019446.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 8 ST,3899.0,4299.0,L,Champagne,50022927_0001056718,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50022927.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 8 ST,3899.0,4299.0,M,Anchor Grey,50019423_0001060767,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50019423.html,€,False,True,2022-01-04 05:00:11.842565
Spectral 29 CF 8,4199.0,4299.0,XL,Exhaust Black,50019575_0001061089,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cf-8/50019575.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 9 ST,4349.0,4999.0,S,Champagne,50023563_0001059427,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023563.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 9 ST,4349.0,4999.0,XS,Anchor Grey,50024749_0001060595,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024749.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 9 ST,4349.0,4999.0,M,Anchor Grey,50024608_0001060863,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024608.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 9 ST,4349.0,4999.0,L,Anchor Grey,50023456_0001059342,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023456.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 9 ST,4499.0,4999.0,S,Anchor Grey,50024540_0001058729,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024540.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 9 ST,4499.0,4999.0,M,Champagne,50023779_0001060568,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023779.html,€,False,True,2022-01-04 05:00:11.842565
Precede:ON CF 9,4499.0,4999.0,M,Champagne,50024771_0001060473,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50024771.html,€,False,True,2022-01-04 05:00:11.842565
Grail:ON CF 7,4599.0,4999.0,2XS,Discovery Blue,50022162_0001060504,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-7/50022162.html,€,False,True,2022-01-04 05:00:11.842565
Grail:ON CF 7,4599.0,4999.0,L,Discovery Blue,50024576_0001060661,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-7/50024576.html,€,False,True,2022-01-04 05:00:11.842565
Grail:ON CF 7 WMN,4649.0,4999.0,XS,Rosewood Red,50019275_0001060852,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-7-wmn/50019275.html,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF SLX 8.0,4799.0,5799.0,S,pearl city black,50006660,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-8.0/2423.html?dwvar_2423_pv_rahmenfarbe=BK%2FGY,€,False,True,2022-01-04 05:00:11.842565
Pathlite:ON 9.0,4849.0,4999.0,L,Tundra Green,50019004_0001060639,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-9.0/50019004.html,€,False,True,2022-01-04 05:00:11.842565
Grizl CF SLX 8 eTap Suspension,4899.0,4999.0,L,Grape Explosion,50029830_0001061026,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-etap-suspension/50029830.html,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF 7 Disc eTap,4899.0,4999.0,S,Off White,50029695_0001061037,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-7-disc-etap/50029695.html,€,False,True,2022-01-04 05:00:11.842565
Sender CFR,4999.0,5799.0,L,CFR Team,50023755_0001060902,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50023755.html,€,False,True,2022-01-04 05:00:11.842565
Sender CFR,4999.0,5799.0,S,CFR Team,50019363_0001060998,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50019363.html,€,False,True,2022-01-04 05:00:11.842565
Spectral:ON CF 8.0,5199.0,5599.0,XL,Shades of Purple,50005681,https://www.canyon.com/fr-be/velo-electrique/vtt-electrique/spectral-on/spectral-on-cf-8.0/2261.html?dwvar_2261_pv_rahmenfarbe=VT%2FBK,€,False,True,2022-01-04 05:00:11.842565
Sender CFR,5199.0,5799.0,XL,CFR Team,50024589_0001061111,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50024589.html,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF 8 DISC Di2,5649.0,5799.0,XL,Non Mint,50024807_0001059494,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-disc-di2/50024807.html,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF 8 WMN Disc Di2,5699.0,5799.0,M,Light Lobster,50029873_0001061118,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-wmn-disc-di2/50029873.html,€,False,True,2022-01-04 05:00:11.842565
Spectral:ON CF 9.0,5949.0,6999.0,XL,Shades of Shades,50019545_0001061179,https://www.canyon.com/fr-be/promo-velos/electriques/spectral-on-cf-9.0/50019545.html,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF SLX 8.0 SL,5999.0,6899.0,S,pearl city black,50001298,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-8.0-sl/2143.html?dwvar_2143_pv_rahmenfarbe=BK%2FGY,€,False,True,2022-01-04 05:00:11.842565
Speedmax WMN CF SLX 8.0 SL,5999.0,6899.0,multi,waikiki pink,50001054,https://www.canyon.com/fr-be/promo-velos/route/speedmax-wmn-cf-slx-8.0-sl/2113.html?dwvar_2113_pv_rahmenfarbe=BK%2FRD,€,False,True,2022-01-04 05:00:11.842565
Spectral 29 CFR,6299.0,6499.0,L,Ag 47,50029798_0001060884,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cfr/50029798.html,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF SLX 9.0 SL,6499.0,8899.0,S,pearl city black,50009220_0001060323,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/50009220.html,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF SLX 9.0 SL,6999.0,8899.0,multi,pearl city black,50001304,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/2144.html?dwvar_2144_pv_rahmenfarbe=BK%2FGY,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF SLX 9.0 LTD,7999.0,9899.0,multi,pearl city black,50001310,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-ltd/2145.html?dwvar_2145_pv_rahmenfarbe=BK%2FGY,€,False,True,2022-01-04 05:00:11.842565
Speedmax CF SLX 9.0 TT,8499.0,9499.0,multi,half blue,50001316,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-tt/2146.html?dwvar_2146_pv_rahmenfarbe=BK%2FBU,€,False,True,2022-01-04 05:00:11.842565
Inflite CF SLX Disc Frameset,1499.0,1999.0,2XS,lightning yellow,153879,https://www.canyon.com/fr-be/velos-de-route/velos-cyclo-cross/inflite/cf-slx/inflite-cf-slx-disc-frameset/1661.html?dwvar_1661_pv_rahmenfarbe=YE,€,False,True,2022-01-04 05:00:11.842565
Inflite CF SL 7,2649.0,2799.0,L,Team Replica Alpecin-Fenix,50018635_0001060567,https://www.canyon.com/fr-be/promo-velos/route/inflite-cf-sl-7/50018635.html,€,False,True,2022-01-04 12:29:55.627245
Lux CF 6,2849.0,2999.0,S,Race Black,50029665_0001060273,https://www.canyon.com/fr-be/promo-velos/vtt/lux-cf-6/50029665.html,€,False,True,2022-01-04 12:29:55.627245
Precede:ON CF 9 ST,4349.0,4999.0,S,Champagne,50023563_0001060637,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023563.html,€,False,True,2022-01-04 12:29:55.627245
Precede:ON CF 9,4499.0,4999.0,M,Champagne,50024771_0001059165,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50024771.html,€,False,True,2022-01-04 12:29:55.627245
Sender CFR,5199.0,5799.0,L,CFR Team,50023755_0001060899,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50023755.html,€,False,True,2022-01-05 05:00:16.853952
Grand Canyon 7,1119.0,1199.0,M,Spark Blue,50019388_0001061269,https://www.canyon.com/fr-be/promo-velos/vtt/grand-canyon-7/50019388.html,€,False,True,2022-01-06 05:00:16.120580
Exceed CF 5,1749.0,1799.0,M,Quick Silver,50009844,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-5/2636.html?dwvar_2636_pv_rahmenfarbe=RD%2FBK,€,False,True,2022-01-06 05:00:16.120580
Roadlite:ON AL 7.0,2249.0,2699.0,XL,pace grey,50013965_0001061164,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-al-7.0/50013965.html,€,False,True,2022-01-06 05:00:16.120580
Commuter:ON 7,3149.0,3299.0,L,Dark Navy,50022901_0001059760,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50022901.html,€,False,True,2022-01-06 05:00:16.120580
Roadlite:ON 7,3249.0,3399.0,M,Light Grey,50023722_0001060363,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023722.html,€,False,True,2022-01-06 05:00:16.120580
Grand Canyon:ON 8 WMN,3249.0,3299.0,M,Charged Mint,50023455_0001060960,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-8-wmn/50023455.html,€,False,True,2022-01-06 05:00:16.120580
Roadlite:ON 7,3249.0,3399.0,L,Light Grey,50023804_0001061277,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023804.html,€,False,True,2022-01-06 05:00:16.120580
Endurace CF SL Disc 8.0 RCH,3549.0,4199.0,XL,Stealth,50029637_0001061281,https://www.canyon.com/fr-be/promo-velos/route/endurace-cf-sl-disc-8.0-rch/50029637.html,€,False,True,2022-01-06 05:00:16.120580
Precede:ON CF 8 ST,3749.0,4299.0,M,Champagne,50022186_0001061181,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50022186.html,€,False,True,2022-01-06 05:00:16.120580
Precede:ON CF 8,3899.0,4299.0,M,Champagne,50023564_0001061270,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8/50023564.html,€,False,True,2022-01-06 05:00:16.120580
Precede:ON CF 8,3899.0,4299.0,XL,Champagne,50023031_0001061275,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8/50023031.html,€,False,True,2022-01-06 05:00:16.120580
Precede:ON CF 9,4499.0,4999.0,M,Champagne,50024771_0001059737,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50024771.html,€,False,True,2022-01-06 05:00:16.120580
Precede:ON CF 9 ST,4499.0,4999.0,M,Anchor Grey,50024608_0001060762,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024608.html,€,False,True,2022-01-06 05:00:16.120580
Exceed CF 5,1699.0,1799.0,XL,Quick Silver,50019554_0001060442,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-5/50019554.html,€,False,True,2022-01-07 05:00:12.460479
Exceed CF 5,1749.0,1799.0,multi,Quick Silver,50009838,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-5/2636.html?dwvar_2636_pv_rahmenfarbe=SR%2FBK,€,False,True,2022-01-07 05:00:12.460479
Roadlite:ON 6,2599.0,2799.0,L,Shadow Grey,50024609_0001061082,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-6/50024609.html,€,False,True,2022-01-07 05:00:12.460479
Grand Canyon:ON 8,3149.0,3299.0,M,Positive Red,50023584_0001060718,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-8/50023584.html,€,False,True,2022-01-07 05:00:12.460479
Inflite CF SLX 9,4099.0,4199.0,L,Super Pink,50010774,https://www.canyon.com/fr-be/promo-velos/route/inflite-cf-slx-9/2657.html?dwvar_2657_pv_rahmenfarbe=BK%2FPK,€,False,True,2022-01-07 05:00:12.460479
Grizl CF SLX 8 eTap Suspension,4899.0,4999.0,S,Grape Explosion,50029820_0001061027,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-etap-suspension/50029820.html,€,False,True,2022-01-07 05:00:12.460479
Speedmax CF SLX 9.0 SL,6999.0,8899.0,multi,pearl city black,50001307,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/2144.html?dwvar_2144_pv_rahmenfarbe=BK%2FBU,€,False,True,2022-01-07 05:00:12.460479
Pathlite 6,1119.0,1199.0,2XL,Light Grey,50023568_0001060668,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-6/50023568.html,€,False,True,2022-01-08 05:00:17.469789
Exceed CF 5,1749.0,1799.0,multi,Quick Silver,50009837,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-5/2636.html?dwvar_2636_pv_rahmenfarbe=SR%2FBK,€,False,True,2022-01-08 05:00:17.469789
Torque CF 7,3299.0,3699.0,M,X-Ray,50023569_0001060547,https://www.canyon.com/fr-be/promo-velos/vtt/torque-cf-7/50023569.html,€,False,True,2022-01-08 05:00:17.469789
Endurace WMN CF SL Disc 8.0 RCH,3999.0,4199.0,2XS,Shiny Stealth,50006677,https://www.canyon.com/fr-be/promo-velos/route/endurace-wmn-cf-sl-disc-8.0-rch/2484.html?dwvar_2484_pv_rahmenfarbe=BK,€,False,True,2022-01-08 05:00:17.469789
Endurace CF SL Disc 8.0 RCC,3999.0,4199.0,2XS,Stealth,50006678,https://www.canyon.com/fr-be/promo-velos/route/endurace-cf-sl-disc-8.0-rcc/2485.html?dwvar_2485_pv_rahmenfarbe=BK,€,False,True,2022-01-08 05:00:17.469789
Precede:ON CF 9,4499.0,4999.0,L,Champagne,50024629_0001061149,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50024629.html,€,False,True,2022-01-08 05:00:17.469789
Speedmax CF SLX 9.0 SL,6999.0,8899.0,multi,pearl city black,50001305,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/2144.html?dwvar_2144_pv_rahmenfarbe=BK%2FGY,€,False,True,2022-01-08 05:00:17.469789
Ultimate CF SLX 9 Di2 LTD RSVP,7499.0,7599.0,M,Pure Purple,50021403,https://www.canyon.com/fr-be/promo-velos/route/ultimate-cf-slx-9-di2-ltd-rsvp/3492.html?dwvar_3492_pv_rahmenfarbe=R049_P66,€,False,True,2022-01-08 05:00:17.469789
Speedmax CF SLX 9.0 LTD,7999.0,9899.0,multi,pearl city black,50001311,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-ltd/2145.html?dwvar_2145_pv_rahmenfarbe=BK%2FGY,€,False,True,2022-01-08 05:00:17.469789
Exceed CF 5,1749.0,1799.0,multi,Quick Silver,50009844,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-5/2636.html?dwvar_2636_pv_rahmenfarbe=RD%2FBK,€,False,True,2022-01-09 05:00:14.026969
Roadlite:ON 7,3249.0,3399.0,M,Light Grey,50023722_0001061278,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023722.html,€,False,True,2022-01-09 05:00:14.026969
Speedmax CF SLX 9.0 SL,6999.0,8899.0,multi,pearl city black,50001308,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/2144.html?dwvar_2144_pv_rahmenfarbe=BK%2FBU,€,False,True,2022-01-10 05:00:11.621906
Commuter 8.0,2099.0,2399.0,M,grey,50013548_0001060714,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-8.0/50013548.html,€,False,True,2022-01-11 05:00:12.466748
Roadlite:ON 6,2649.0,2799.0,XS,Shadow Grey,50024617_0001059871,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-6/50024617.html,€,False,True,2022-01-11 05:00:12.466748
Commuter 8.0,2199.0,2399.0,L,grey,50014528_0001059971,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-8.0/50014528.html,€,False,True,2022-01-12 05:00:08.640722
Roadlite:ON 7,3249.0,3399.0,S,Light Grey,50023763_0001060805,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023763.html,€,False,True,2022-01-12 05:00:08.640722
Spectral:ON CF 7,4949.0,5199.0,XL,Shades of Purple,50025903_0001058839,https://www.canyon.com/fr-be/promo-velos/electriques/spectral-on-cf-7/50025903.html,€,False,True,2022-01-12 05:00:08.640722
Roadlite 5 WMN,829.0,899.0,M,Light Grey - Raspberry,50019126_0001061377,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-5-wmn/50019126.html,€,False,True,2022-01-14 05:00:15.910219
Exceed CF 5,1749.0,1799.0,M,Rapid Red,50009844,https://www.canyon.com/fr-be/promo-velos/vtt/exceed-cf-5/2636.html?dwvar_2636_pv_rahmenfarbe=RD%2FBK,€,False,True,2022-01-14 05:00:15.910219
Commuter 8.0,2049.0,2399.0,XL,Petrol,50014910_0001061464,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-8.0/50014910.html,€,False,True,2022-01-14 05:00:15.910219
Endurace:ON 7.0,2499.0,2999.0,M,Asphalt Black,50017964_0001052569,https://www.canyon.com/fr-be/promo-velos/electriques/endurace-on-7.0/50017964.html,€,False,True,2022-01-14 05:00:15.910219
Roadlite:ON AL 8.0,2899.0,3299.0,L,Stealth,50014004_0001061364,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-al-8.0/50014004.html,€,False,True,2022-01-14 05:00:15.910219
Grail CF SL 7 Race CSR,3449.0,3499.0,S,Race Pink,50029778_0001061124,https://www.canyon.com/fr-be/promo-velos/gravel/grail-cf-sl-7-race-csr/50029778.html,€,False,True,2022-01-14 05:00:15.910219
Precede:ON CF 9,4499.0,4999.0,M,Anchor Grey,50019431_0001061346,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50019431.html,€,False,True,2022-01-14 05:00:15.910219
Pathlite:ON 9,4899.0,4999.0,S,Tundra Green,50029712_0001060542,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-9/50029712.html,€,False,True,2022-01-14 05:00:15.910219
Aeroad CF SLX 9.0 Team Movistar,5099.0,6599.0,M,Movistar Blue,50014276_0001060683,https://www.canyon.com/fr-be/promo-velos/professionnels/aeroad-cf-slx-9.0-team-movistar/50014276.html,€,False,True,2022-01-14 05:00:15.910219
Ultimate CF SLX 8 Disc LTD II,6199.0,6499.0,S,Torben Giehler,50029671_0001060361,https://www.canyon.com/fr-be/promo-velos/route/ultimate-cf-slx-8-disc-ltd-ii/50029671.html,€,False,True,2022-01-14 05:00:15.910219
Speedmax CF 8.0,2699.0,3199.0,XL,Stealth,50013997_0001061350,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8.0/50013997.html,€,False,True,2022-01-14 05:00:15.910219
Pathlite 5,949.0,999.0,2XL,Forest Green,50024531_0001061328,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-5/50024531.html,€,False,True,2022-01-15 05:00:15.016377
Commuter 7 WMN,1649.0,1699.0,XS,Champagne,50019853_0001061367,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-7-wmn/50019853.html,€,False,True,2022-01-15 05:00:15.016377
Roadlite CF 8,1899.0,1999.0,L,Light Grey - Mint,50022841_0001061425,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-cf-8/50022841.html,€,False,True,2022-01-15 05:00:15.016377
Roadlite CF 8,1949.0,1999.0,S,Light Grey - Mint,50023018_0001061396,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-cf-8/50023018.html,€,False,True,2022-01-15 05:00:15.016377
Roadlite:ON 6,2749.0,2799.0,XL,Shadow Grey,50024757_0001061426,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-6/50024757.html,€,False,True,2022-01-15 05:00:15.016377
Neuron CF 8,2849.0,2999.0,L,Rush Grey,50029955_0001061466,https://www.canyon.com/fr-be/promo-velos/vtt/neuron-cf-8/50029955.html,€,False,True,2022-01-15 05:00:15.016377
Roadlite:ON 6,2849.0,2899.0,M,Glacier Blue,50029916_0001061349,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-6/50029916.html,€,False,True,2022-01-15 05:00:15.016377
Grizl CF SL 8,2949.0,2999.0,M,Earl Grey,50025909_0001061462,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-8/50025909.html,€,False,True,2022-01-15 05:00:15.016377
Commuter:ON 7 WMN,3049.0,3299.0,M,Cherry,50024662_0001061322,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50024662.html,€,False,True,2022-01-15 05:00:15.016377
Grizl CF SL 8 Suspension,3049.0,3199.0,L,Earl Grey,50029777_0001061424,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-8-suspension/50029777.html,€,False,True,2022-01-15 05:00:15.016377
Commuter:ON 7 WMN,3049.0,3299.0,XS,Cherry,50019849_0001061173,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50019849.html,€,False,True,2022-01-15 05:00:15.016377
Grizl CF SL 8 Suspension,3149.0,3199.0,M,Matcha Splash,50029887_0001061458,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-sl-8-suspension/50029887.html,€,False,True,2022-01-15 05:00:15.016377
Roadlite:ON 7,3249.0,3399.0,XS,Light Grey,50025900_0001061294,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50025900.html,€,False,True,2022-01-15 05:00:15.016377
Pathlite:ON 7,3249.0,3399.0,S,Stealth,50023726_0001061432,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-7/50023726.html,€,False,True,2022-01-15 05:00:15.016377
